350	0.6241
351	0.7592
352	0.8446
353	0.9415
354	1.0582
355	1.1887
356	1.3626
357	1.5465
358	1.7937
359	2.0653
360	2.2553
361	2.4071
362	2.4529
363	2.3308
364	2.2186
365	2.1103
366	2.0027
367	1.944
368	1.9516
369	2.0577
370	2.2904
371	2.7573
372	3.5401
373	4.8378
374	6.987
375	9.8915
376	12.6687
377	14.1137
378	13.5498
379	11.6005
380	9.1477
381	7.1648
382	5.9464
383	5.3292
384	5.1735
385	5.4757
386	6.3881
387	8.2894
388	11.3022
389	15.0025
390	18.5165
391	20.8573
392	21.2143
393	19.4031
394	15.9142
395	12.1239
396	9.0859
397	7.1221
398	6.0265
399	5.5931
400	5.7358
401	6.6361
402	8.5945
403	11.2305
404	13.868
405	15.6548
406	16.6413
407	17.7605
408	19.1818
409	18.9576
410	15.7898
411	11.0009
412	7.145
413	4.8905
414	3.7216
415	3.283
416	3.466
417	4.0413
418	4.6494
419	4.9477
420	4.8134
421	4.6074
422	5.4146
423	7.1434
424	8.2001
425	7.2426
426	4.4533
427	2.0165
428	0.9018
429	0.4662
430	0.2716
431	0.1778
432	0.1183
433	0.0855
434	0.0618
435	0.0496
436	0.0374
437	0.0328
438	0.0275
439	0.0221
440	0.0229
441	0.0206
442	0.0183
443	0.0138
444	0.0138
445	0.013
446	0.0115
447	0.0107
448	0.01
449	0.0107
450	0.0099
451	0.0107
452	0.0107
453	0.0122
454	0.0077
455	0.0084
456	0.0092
457	0.0092
458	0.0069
459	0.0092
460	0.0084
461	0.0077
462	0.0069
463	0.0069
464	0.0084
465	0.0061
466	0.0092
467	0.0061
468	0.0069
469	0.0061
470	0.0069
471	0.0054
472	0.0084
473	0.0076
474	0.0069
475	0.0076
476	0.0084
477	0.0069
478	0.0061
479	0.0061
480	0.0046
481	0.0061
482	0.0084
483	0.0061
484	0.0061
485	0.0046
486	0.0054
487	0.0054
488	0.0046
489	0.0054
490	0.0039
491	0.0054
492	0.0054
493	0.0054
494	0.0046
495	0.0054
496	0.0054
497	0.0061
498	0.0054
499	0.0077
500	0.0069
501	0.0077
502	0.0084
503	0.0092
504	0.0092
505	0.0099
506	0.0092
507	0.0099
508	0.0123
509	0.0115
510	0.0123
511	0.0145
512	0.0138
513	0.016
514	0.0168
515	0.0183
516	0.0191
517	0.0206
518	0.0237
519	0.0252
520	0.0282
521	0.029
522	0.0328
523	0.0359
524	0.0405
525	0.0443
526	0.0496
527	0.0557
528	0.0618
529	0.071
530	0.0794
531	0.0885
532	0.1023
533	0.1137
534	0.1305
535	0.1488
536	0.1915
537	0.2419
538	0.2709
539	0.3052
540	0.3441
541	0.3937
542	0.4509
543	0.5181
544	0.5997
545	0.7012
546	0.8164
547	0.9606
548	1.1391
549	1.3504
550	1.5999
551	1.9203
552	2.2972
553	2.771
554	3.3463
555	4.0756
556	4.9172
557	6.0028
558	7.2754
559	8.8486
560	10.6781
561	12.896
562	15.3725
563	18.1519
564	21.312
565	24.63
566	28.125
567	31.7902
568	35.5004
569	39.103
570	42.6621
571	45.9931
572	49.0822
573	52.1141
574	54.9988
575	57.8522
576	60.7498
577	63.8603
578	67.1105
579	70.5628
580	74.2073
581	77.8656
582	81.4949
583	84.9915
584	88.1493
585	90.8119
586	93.0901
587	94.8487
588	96.1754
589	97.1901
590	97.8935
591	98.3666
592	98.6733
593	98.8747
594	98.9868
595	99.0494
596	99.0792
597	99.0929
598	99.0982
599	99.1028
600	99.1074
601	99.1166
602	99.1311
603	99.1432
604	99.1638
605	99.1844
606	99.2043
607	99.218
608	99.2386
609	99.2554
610	99.2683
611	99.2783
612	99.2844
613	99.2882
614	99.2996
615	99.2981
616	99.2974
617	99.3004
618	99.2889
619	99.2844
620	99.2836
621	99.2783
622	99.276
623	99.273
624	99.2646
625	99.263
626	99.2623
627	99.2607
628	99.2622
629	99.2638
630	99.2638
631	99.2676
632	99.2653
633	99.2745
634	99.2775
635	99.2844
636	99.2981
637	99.3058
638	99.3202
639	99.3324
640	99.3454
641	99.3607
642	99.3699
643	99.3828
644	99.3935
645	99.4057
646	99.411
647	99.4217
648	99.427
649	99.4347
650	99.4423
651	99.4462
652	99.4522
653	99.4545
654	99.4622
655	99.4645
656	99.4698
657	99.4736
658	99.4728
659	99.4744
660	99.4766
661	99.4766
662	99.4705
663	99.4751
664	99.4759
665	99.4744
666	99.4751
667	99.4736
668	99.4721
669	99.466
670	99.4683
671	99.4675
672	99.4637
673	99.4576
674	99.4553
675	99.4576
676	99.45
677	99.4492
678	99.4446
679	99.44
680	99.437
681	99.4339
682	99.4301
683	99.4247
684	99.4248
685	99.4225
686	99.4171
687	99.4118
688	99.4103
689	99.4095
690	99.4026
691	99.3981
692	99.3973
693	99.395
694	99.392
695	99.3927
696	99.3851
697	99.3843
698	99.3851
699	99.3843
700	99.3797
701	99.379
702	99.3714
703	99.3729
704	99.3683
705	99.366
706	99.366
707	99.363
708	99.363
709	99.3668
710	99.3653
711	99.3607
712	99.3637
713	99.3561
714	99.3553
715	99.353
716	99.3469
717	99.3424
718	99.3401
719	99.3393
720	99.337
721	99.3309
722	99.3225
723	99.3126
724	99.3027
725	99.2935
726	99.2852
727	99.2714
728	99.2554
729	99.2394
730	99.2234
731	99.2051
732	99.1829
733	99.1547
734	99.1295
735	99.1051
736	99.0746
737	99.0402
738	99.0029
739	98.9685
740	98.9288
741	98.8877
742	98.8442
743	98.7991
744	98.7473
745	98.6984
746	98.6367
747	98.5855
748	98.5252
749	98.4612
750	98.4032
751	98.3384
752	98.2674
753	98.1995
754	98.1324
755	98.0622
756	97.9965
757	97.9195
758	97.8455
759	97.7745
760	97.6792
761	97.5769
762	97.5044
763	97.4327
764	97.3633
765	97.2954
766	97.2237
767	97.1619
768	97.0917
769	97.036
770	96.9696
771	96.9101
772	96.8583
773	96.8064
774	96.7567
775	96.7118
776	96.6698
777	96.6316
778	96.6011
779	96.566
780	96.5432
781	96.521
782	96.5012
783	96.489
784	96.4768
785	96.4775
786	96.4768
787	96.4737
788	96.4791
789	96.4859
790	96.5027
791	96.5172
792	96.5409
793	96.5622
794	96.592
795	96.6156
796	96.6507
797	96.682
798	96.7133
799	96.7499
800	96.7812
801	96.8148
802	96.8491
803	96.8811
804	96.914
805	96.9467
806	96.9773
807	97.004
808	97.02
809	97.033
810	97.0475
811	97.0589
812	97.0642
813	97.0596
814	97.0459
815	97.0307
816	97.0016
817	96.9658
818	96.9208
819	96.8659
820	96.7972
821	96.7225
822	96.6385
823	96.5378
824	96.4249
825	96.3021
826	96.1624
827	96.0121
828	95.8565
829	95.6833
830	95.4842
831	95.2874
832	95.0676
833	94.8296
834	94.5755
835	94.3161
836	94.0369
837	93.7462
838	93.4349
839	93.1053
840	92.7681
841	92.4149
842	92.0525
843	91.6824
844	91.2911
845	90.8967
846	90.4938
847	90.065
848	89.634
849	89.1945
850	88.7398
851	88.2912
852	87.8289
853	87.3528
854	86.8767
855	86.3907
856	85.9009
857	85.4111
858	84.9159
859	84.4154
860	83.9127
861	83.4061
862	82.882
863	82.3807
864	81.8665
865	81.3599
866	80.8754
867	80.378
868	79.8798
869	79.3991
870	78.92
871	78.434
872	77.974
873	77.4994
874	77.0287
875	76.5847
876	76.1337
877	75.6989
878	75.2724
879	74.8406
880	74.424
881	74.0143
882	73.6092
883	73.2216
884	72.8424
885	72.4778
886	72.126
887	71.7873
888	71.4562
889	71.1396
890	70.8306
891	70.5284
892	70.2515
893	69.9753
894	69.7098
895	69.4626
896	69.2246
897	68.9957
898	68.7859
899	68.5822
900	68.393
901	68.2206
902	68.0481
903	67.8986
904	67.7529
905	67.6186
906	67.4981
907	67.3889
908	67.2928
909	67.2158
910	67.1433
911	67.0807
912	67.0311
913	66.996
914	66.9693
915	66.9533
916	66.948
917	66.9563
918	66.9739
919	67.0059
920	67.0471
921	67.0998
922	67.1608
923	67.231
924	67.3126
925	67.408
926	67.508
927	67.6232
928	67.7505
929	67.881
930	68.0176
931	68.1702
932	68.3266
933	68.4952
934	68.6737
935	68.8576
936	69.0514
937	69.2482
938	69.4519
939	69.6702
940	69.8891
941	70.1195
942	70.3552
943	70.5971
944	70.8489
945	71.1006
946	71.3562
947	71.6271
948	71.8972
949	72.1764
950	72.464
951	72.7432
952	73.024
953	73.3216
954	73.6145
955	73.9037
956	74.2027
957	74.4965
958	74.7933
959	75.0962
960	75.3899
961	75.6905
962	75.9903
963	76.2886
964	76.5877
965	76.8853
966	77.1775
967	77.4781
968	77.7695
969	78.0541
970	78.3379
971	78.6103
972	78.878
973	79.1435
974	79.3984
975	79.6486
976	79.8905
977	80.1247
978	80.3566
979	80.5756
980	80.7816
981	80.9845
982	81.1791
983	81.3622
984	81.5354
985	81.6948
986	81.8443
987	81.9863
988	82.1175
989	82.2365
990	82.3441
991	82.4433
992	82.5264
993	82.5981
994	82.6538
995	82.6996
996	82.7339
997	82.7545
998	82.7606
999	82.7614
1000	82.7446
1001	82.7172
1002	82.6737
1003	82.6241
1004	82.5615
1005	82.4822
1006	82.3944
1007	82.2968
1008	82.1861
1009	82.0626
1010	81.9244
1011	81.781
1012	81.6284
1013	81.4697
1014	81.2943
1015	81.115
1016	80.9243
1017	80.7228
1018	80.5199
1019	80.3086
1020	80.085
1021	79.8653
1022	79.6288
1023	79.39
1024	79.1436
1025	78.8979
1026	78.6476
1027	78.3905
1028	78.1304
1029	77.861
1030	77.5887
1031	77.3117
1032	77.0264
1033	76.7494
1034	76.4763
1035	76.1979
1036	75.9209
1037	75.6401
1038	75.3563
1039	75.0824
1040	74.8032
1041	74.5232
1042	74.2477
1043	73.9639
1044	73.687
1045	73.4169
1046	73.1453
1047	72.8737
1048	72.6044
1049	72.3373
1050	72.0718
1051	71.8094
1052	71.5538
1053	71.3082
1054	71.0617
1055	70.8214
1056	70.5765
1057	70.3453
1058	70.118
1059	69.8982
1060	69.6778
1061	69.4642
1062	69.2497
1063	69.0445
1064	68.8439
1065	68.6554
1066	68.4685
1067	68.2831
1068	68.103
1069	67.9253
1070	67.7589
1071	67.5934
1072	67.4347
1073	67.2852
1074	67.1356
1075	66.9976
1076	66.864
1077	66.7397
1078	66.6161
1079	66.5016
1080	66.3926
1081	66.2872
1082	66.1919
1083	66.0965
1084	66.0096
1085	65.9233
1086	65.8424
1087	65.7715
1088	65.7112
1089	65.6525
1090	65.5998
1091	65.5525
1092	65.5144
1093	65.4747
1094	65.4404
1095	65.4198
1096	65.403
1097	65.387
1098	65.387
1099	65.3786
1100	65.3694
