727	0.1125
728	0.1222
729	0.1269
730	0.1382
731	0.1457
732	0.1566
733	0.1731
734	0.1851
735	0.2007
736	0.2247
737	0.2443
738	0.2654
739	0.2886
740	0.3189
741	0.3468
742	0.3791
743	0.4109
744	0.4453
745	0.4816
746	0.5186
747	0.5646
748	0.6001
749	0.65
750	0.69
751	0.7347
752	0.7837
753	0.8281
754	0.8845
755	0.9393
756	0.9838
757	1.034
758	1.0897
759	1.1324
760	1.1847
761	1.2326
762	1.2844
763	1.3333
764	1.3717
765	1.4251
766	1.4749
767	1.5209
768	1.5607
769	1.5903
770	1.6291
771	1.661
772	1.6904
773	1.7172
774	1.7396
775	1.7581
776	1.7767
777	1.801
778	1.7948
779	1.8025
780	1.8022
781	1.7957
782	1.8003
783	1.7874
784	1.7707
785	1.7579
786	1.7218
787	1.7069
788	1.6608
789	1.6343
790	1.5935
791	1.5533
792	1.5043
793	1.4506
794	1.3974
795	1.3522
796	1.2928
797	1.2281
798	1.1698
799	1.114
800	1.05
801	0.9924
802	0.9295
803	0.863
804	0.8004
805	0.733
806	0.6774
807	0.6148
808	0.5572
809	0.5075
810	0.4575
811	0.4124
812	0.3663
813	0.3251
814	0.3016
815	0.2715
816	0.2572
817	0.2491
818	0.2435
819	0.2535
820	0.2632
821	0.2926
822	0.3294
823	0.3775
824	0.43
825	0.5006
826	0.5805
827	0.6777
828	0.7802
829	0.8998
830	1.0314
831	1.1828
832	1.3326
833	1.509
834	1.6734
835	1.8735
836	2.0783
837	2.3184
838	2.5366
839	2.793
840	3.0811
841	3.3464
842	3.6716
843	3.9668
844	4.2573
845	4.6088
846	4.9634
847	5.3222
848	5.7539
849	6.0866
850	6.4948
851	6.8998
852	7.3126
853	7.6823
854	8.129
855	8.577
856	8.9942
857	9.4749
858	9.9634
859	10.3962
860	10.8566
861	11.3801
862	11.7876
863	12.2751
864	12.618
865	13.1339
866	13.587
867	14.0696
868	14.5434
869	14.9552
870	15.5444
871	15.6786
872	16.3753
873	16.7433
874	17.1232
875	17.7274
876	17.979
877	18.6718
878	18.954
879	19.1948
880	19.5292
881	19.7243
882	20.6464
883	20.4926
884	20.5222
885	21.1253
886	20.6681
887	21.8513
888	21.2376
889	21.3091
890	21.6731
891	21.7125
892	21.1792
893	21.3561
894	21.1344
895	21.4036
896	21.193
897	21.4928
898	21.1048
899	20.8622
900	19.917
901	19.5637
902	18.9657
903	21.6095
904	20.338
905	18.7722
906	21.6994
907	20.7146
908	21.5236
909	18.6909
910	19.631
911	19.1625
912	19.2076
913	20.198
914	18.4759
915	20.0118
916	16.7607
917	18.3325
918	18.1441
919	18.1371
920	18.6104
921	19.8221
922	19.2082
923	17.3613
924	19.4014
925	21.2279
926	21.2401
927	17.4325
928	18.1023
929	17.8334
930	17.9644
931	18.5506
932	20.382
933	18.8827
934	16.8762
935	16.6267
936	19.1134
937	15.9768
938	17.8484
939	16.973
940	18.7405
941	18.4901
942	17.109
943	15.5601
944	17.5026
945	17.3953
946	16.175
947	15.2381
948	15.2471
949	17.2152
950	15.7364
951	12.1212
952	13.8305
953	13.6249
954	16.3743
955	14.6692
956	13.6296
957	14.1811
958	14.0926
959	13.0624
960	16.253
961	13.5536
962	15.5937
963	14.7824
964	15.7235
965	15.7889
966	16.1766
967	15.9466
968	16.0612
969	17.3797
970	16.9006
971	16.1985
972	16.368
973	15.4368
974	16.1854
975	15.1673
976	15.0888
977	14.9985
978	14.378
979	14.4081
980	13.6554
981	13.9083
982	13.6035
983	13.67
984	12.9547
985	13.1234
986	12.5404
987	12.8927
988	11.9625
989	12.1417
990	11.7583
991	11.6755
992	11.5489
993	11.5603
994	11.3
995	11.3218
996	10.842
997	10.8815
998	10.6199
999	10.6493
1000	10.6426
1001	10.4311
1002	10.3546
1003	10.2769
1004	10.1309
1005	10.2933
1006	10.1719
1007	10.0173
1008	9.996
1009	10.0088
1010	10.1672
1011	10.0801
1012	10.5032
1013	10.3772
1014	10.4191
1015	10.3442
1016	10.5051
1017	10.5677
1018	10.8853
1019	11.0313
1020	11.1211
1021	11.1388
1022	11.3795
1023	11.2202
1024	11.8566
1025	11.6929
1026	12.1117
1027	11.9861
1028	12.2884
1029	12.265
1030	12.8797
1031	12.9162
1032	13.0707
1033	13.1885
1034	13.7215
1035	14.0486
1036	14.4805
1037	14.4153
1038	14.6745
1039	14.617
1040	15.0593
1041	15.4455
1042	15.3194
1043	15.6661
1044	16.4375
1045	16.5176
1046	16.3809
1047	16.306
1048	17.0495
1049	17.0934
1050	17.3966
1051	18.0576
1052	17.6618
1053	17.8549
1054	19.1788
1055	18.1431
1056	18.536
1057	19.4938
1058	18.6494
1059	19.7857
1060	19.1846
1061	19.6466
1062	19.9261
1063	19.2438
1064	19.687
1065	21.5968
1066	20.432
1067	21.7728
1068	20.7702
1069	21.114
1070	22.1782
1071	23.2878
1072	21.9032
1073	21.7817
1074	20.1483
1075	22.5738
1076	24.6452
1077	22.8138
1078	23.1136
1079	22.288
1080	24.2977
1081	19.6466
1082	19.9261
1083	19.2438
1084	19.687
1085	21.5968
1086	20.432
1087	21.7728
1088	20.7702
1089	21.114
1090	22.1782
1091	23.2878
1092	21.9032
1093	21.7817
1094	20.1483
1095	22.5738
1096	24.6452
1097	22.8138
1098	23.1136
1099	22.288
1100	24.2977
